cancer,omics,ROC,Sens,Spec,AUC,Precision,Recall,F,Accuracy,Kappa,Resample
KIRP,CNV,0.763265306122449,0,1,0.231318477818478,NA,0,NA,0.907407407407407,0,Fold1.Rep01
KIRP,CNV,0.269387755102041,0,0.959183673469388,0.0588578770511165,0,0,NA,0.87037037037037,-0.0558659217877095,Fold2.Rep01
KIRP,CNV,0.86530612244898,0,1,0.425671082949309,NA,0,NA,0.907407407407407,0,Fold3.Rep01
KIRP,CNV,0.608,0,1,0.15660596108872,NA,0,NA,0.909090909090909,0,Fold4.Rep01
KIRP,CNV,0.371428571428571,0,0.959183673469388,0.0719452847350177,0,0,NA,0.87037037037037,-0.0558659217877095,Fold5.Rep01
KIRP,CNV,0.648,0.2,1,0.153669957176378,1,0.2,0.333333333333333,0.927272727272727,0.312500000000001,Fold1.Rep02
KIRP,CNV,0.685714285714286,0,1,0.128280958453921,NA,0,NA,0.907407407407407,0,Fold2.Rep02
KIRP,CNV,0.804081632653061,0,1,0.306557971014493,NA,0,NA,0.907407407407407,0,Fold3.Rep02
KIRP,CNV,0.338775510204082,0,0.959183673469388,0.0652041634248035,0,0,NA,0.87037037037037,-0.0558659217877095,Fold4.Rep02
KIRP,CNV,0.595918367346939,0,1,0.176783903703227,NA,0,NA,0.907407407407407,0,Fold5.Rep02
KIRP,CNV,0.461224489795918,0,1,0.0881467152923572,NA,0,NA,0.907407407407407,0,Fold1.Rep03
KIRP,CNV,0.677551020408163,0,1,0.181209307488377,NA,0,NA,0.907407407407407,0,Fold2.Rep03
KIRP,CNV,0.648,0.2,0.98,0.13014668265122,0.5,0.2,0.285714285714286,0.909090909090909,0.246575342465753,Fold3.Rep03
KIRP,CNV,0.563265306122449,0.2,0.959183673469388,0.106010254879,0.333333333333333,0.2,0.25,0.888888888888889,0.194029850746269,Fold4.Rep03
KIRP,CNV,0.56734693877551,0,0.959183673469388,0.10146977409883,0,0,NA,0.87037037037037,-0.0558659217877095,Fold5.Rep03
KIRP,CNV,0.546938775510204,0,1,0.0981248336536462,NA,0,NA,0.907407407407407,0,Fold1.Rep04
KIRP,CNV,0.493877551020408,0,0.979591836734694,0.0883478499095057,0,0,NA,0.888888888888889,-0.0318471337579618,Fold2.Rep04
KIRP,CNV,0.632,0.6,0.94,0.215642460642461,0.5,0.6,0.545454545454545,0.909090909090909,0.495412844036697,Fold3.Rep04
KIRP,CNV,0.514285714285714,0,1,0.110603742867894,NA,0,NA,0.907407407407407,0,Fold4.Rep04
KIRP,CNV,0.775510204081633,0,1,0.450505255393694,NA,0,NA,0.907407407407407,0,Fold5.Rep04
KIRP,CNV,0.624489795918367,0,1,0.134165939102914,NA,0,NA,0.907407407407407,0,Fold1.Rep05
KIRP,CNV,0.453061224489796,0,0.959183673469388,0.0794896933132227,0,0,NA,0.87037037037037,-0.0558659217877095,Fold2.Rep05
KIRP,CNV,0.640816326530612,0,0.979591836734694,0.162571971638909,0,0,NA,0.888888888888889,-0.0318471337579618,Fold3.Rep05
KIRP,CNV,0.697959183673469,0.2,1,0.12233801558159,1,0.2,0.333333333333333,0.925925925925926,0.312101910828026,Fold4.Rep05
KIRP,CNV,0.46,0,0.98,0.0858136357294572,0,0,NA,0.890909090909091,-0.031249999999999,Fold5.Rep05
KIRP,CNV,0.473469387755102,0,1,0.0655214908585821,NA,0,NA,0.907407407407407,0,Fold1.Rep06
KIRP,CNV,0.872,0.2,1,0.353791208791209,1,0.2,0.333333333333333,0.927272727272727,0.312500000000001,Fold2.Rep06
KIRP,CNV,0.710204081632653,0.2,0.979591836734694,0.12184025588164,0.5,0.2,0.285714285714286,0.907407407407407,0.245810055865922,Fold3.Rep06
KIRP,CNV,0.640816326530612,0,1,0.137836809374527,NA,0,NA,0.907407407407407,0,Fold4.Rep06
KIRP,CNV,0.555102040816327,0,0.959183673469388,0.137009018786576,0,0,NA,0.87037037037037,-0.0558659217877095,Fold5.Rep06
KIRP,CNV,0.522448979591837,0,1,0.145798969805629,NA,0,NA,0.907407407407407,0,Fold1.Rep07
KIRP,CNV,0.66,0.2,1,0.121375759020364,1,0.2,0.333333333333333,0.927272727272727,0.312500000000001,Fold2.Rep07
KIRP,CNV,0.583673469387755,0,0.959183673469388,0.10736482036482,0,0,NA,0.87037037037037,-0.0558659217877095,Fold3.Rep07
KIRP,CNV,0.86530612244898,0,1,0.413271889400922,NA,0,NA,0.907407407407407,0,Fold4.Rep07
KIRP,CNV,0.497959183673469,0.2,0.938775510204082,0.0687518009292416,0.25,0.2,0.222222222222222,0.87037037037037,0.152466367713004,Fold5.Rep07
KIRP,CNV,0.668,0,0.98,0.152631670843974,0,0,NA,0.890909090909091,-0.031249999999999,Fold1.Rep08
KIRP,CNV,0.616326530612245,0,0.979591836734694,0.15002763426649,0,0,NA,0.888888888888889,-0.0318471337579618,Fold2.Rep08
KIRP,CNV,0.706122448979592,0,1,0.29985752829815,NA,0,NA,0.907407407407407,0,Fold3.Rep08
KIRP,CNV,0.775510204081633,0.2,1,0.212796340913988,1,0.2,0.333333333333333,0.925925925925926,0.312101910828026,Fold4.Rep08
KIRP,CNV,0.355102040816327,0.2,1,0.0542727594909778,1,0.2,0.333333333333333,0.925925925925926,0.312101910828026,Fold5.Rep08
KIRP,CNV,0.604081632653061,0,1,0.10446218487395,NA,0,NA,0.907407407407407,0,Fold1.Rep09
KIRP,CNV,0.591836734693878,0,0.979591836734694,0.114116973497778,0,0,NA,0.888888888888889,-0.0318471337579618,Fold2.Rep09
KIRP,CNV,0.473469387755102,0,1,0.0666165624958155,NA,0,NA,0.907407407407407,0,Fold3.Rep09
KIRP,CNV,0.669387755102041,0.2,1,0.159533532953411,1,0.2,0.333333333333333,0.925925925925926,0.312101910828026,Fold4.Rep09
KIRP,CNV,0.588,0.2,0.98,0.144478403801712,0.5,0.2,0.285714285714286,0.909090909090909,0.246575342465753,Fold5.Rep09
KIRP,CNV,0.575510204081633,0.4,0.979591836734694,0.255612228442417,0.666666666666667,0.4,0.5,0.925925925925926,0.462686567164179,Fold1.Rep10
KIRP,CNV,0.591836734693878,0,1,0.238206201929248,NA,0,NA,0.907407407407407,0,Fold2.Rep10
KIRP,CNV,0.296,0,1,0.0611427064480663,NA,0,NA,0.909090909090909,0,Fold3.Rep10
KIRP,CNV,0.755102040816327,0,0.938775510204082,0.202320261437908,0,0,NA,0.851851851851852,-0.074626865671641,Fold4.Rep10
KIRP,CNV,0.820408163265306,0,1,0.243307895807896,NA,0,NA,0.907407407407407,0,Fold5.Rep10
KIRP,Methy,0.653061224489796,0,1,0.208720107983131,NA,0,NA,0.907407407407407,0,Fold1.Rep01
KIRP,Methy,0.751020408163265,0,1,0.339299181210946,NA,0,NA,0.907407407407407,0,Fold2.Rep01
KIRP,Methy,0.824489795918367,0,1,0.21203081232493,NA,0,NA,0.907407407407407,0,Fold3.Rep01
KIRP,Methy,0.788,0,0.96,0.195185044840217,0,0,NA,0.872727272727273,-0.0547945205479454,Fold4.Rep01
KIRP,Methy,0.751020408163265,0,0.959183673469388,0.26716378859236,0,0,NA,0.87037037037037,-0.0558659217877095,Fold5.Rep01
KIRP,Methy,0.532,0,1,0.141656511700287,NA,0,NA,0.909090909090909,0,Fold1.Rep02
KIRP,Methy,0.848979591836735,0,1,0.214902633598286,NA,0,NA,0.907407407407407,0,Fold2.Rep02
KIRP,Methy,0.83265306122449,0,1,0.293620414673046,NA,0,NA,0.907407407407407,0,Fold3.Rep02
KIRP,Methy,0.779591836734694,0.4,0.938775510204082,0.354251700680272,0.4,0.4,0.4,0.888888888888889,0.338775510204081,Fold4.Rep02
KIRP,Methy,0.816326530612245,0.2,0.959183673469388,0.232001087148146,0.333333333333333,0.2,0.25,0.888888888888889,0.194029850746269,Fold5.Rep02
KIRP,Methy,0.595918367346939,0,1,0.128720666271205,NA,0,NA,0.907407407407407,0,Fold1.Rep03
