cancer,omics,ROC,Sens,Spec,AUC,Precision,Recall,F,Accuracy,Kappa,Resample
LUAD,CNV,0.555852842809365,0.0434782608695652,0.938461538461538,0.275653299463401,0.2,0.0434782608695652,0.0714285714285714,0.704545454545455,-0.0241718889883615,Fold1.Rep01
LUAD,CNV,0.568511198945982,0.0869565217391304,0.96969696969697,0.299571192815538,0.5,0.0869565217391304,0.148148148148148,0.741573033707865,0.077512392969806,Fold2.Rep01
LUAD,CNV,0.577020202020202,0.125,1,0.395242323460672,1,0.125,0.222222222222222,0.766666666666667,0.173228346456694,Fold3.Rep01
LUAD,CNV,0.536231884057971,0.0869565217391304,0.96969696969697,0.317189639768047,0.5,0.0869565217391304,0.148148148148148,0.741573033707865,0.077512392969806,Fold4.Rep01
LUAD,CNV,0.532441471571906,0.0434782608695652,0.938461538461538,0.270398519809758,0.2,0.0434782608695652,0.0714285714285714,0.704545454545455,-0.0241718889883615,Fold5.Rep01
LUAD,CNV,0.503205128205128,0.0416666666666667,0.953846153846154,0.277004552328106,0.25,0.0416666666666667,0.0714285714285714,0.707865168539326,-0.00608695652173931,Fold1.Rep02
LUAD,CNV,0.482872200263505,0,0.96969696969697,0.279341957398319,0,0,NA,0.719101123595506,-0.0431317393342711,Fold2.Rep02
LUAD,CNV,0.495652173913043,0.130434782608696,0.969230769230769,0.313339921062741,0.6,0.130434782608696,0.214285714285714,0.75,0.133393017009848,Fold3.Rep02
LUAD,CNV,0.643610013175231,0.0869565217391304,0.909090909090909,0.323762047264119,0.25,0.0869565217391304,0.129032258064516,0.696629213483146,-0.00501882057716404,Fold4.Rep02
LUAD,CNV,0.608036890645586,0.0869565217391304,0.984848484848485,0.359013522441678,0.666666666666667,0.0869565217391304,0.153846153846154,0.752808988764045,0.100183823529412,Fold5.Rep02
LUAD,CNV,0.584321475625823,0,0.939393939393939,0.331890739628415,0,0,NA,0.696629213483146,-0.082920234339793,Fold1.Rep03
LUAD,CNV,0.569828722002635,0.217391304347826,0.924242424242424,0.343317148725433,0.5,0.217391304347826,0.303030303030303,0.741573033707865,0.173597093257974,Fold2.Rep03
LUAD,CNV,0.500334448160535,0,0.953846153846154,0.243088026532066,0,0,NA,0.704545454545455,-0.0641860465116278,Fold3.Rep03
LUAD,CNV,0.487483530961792,0.0434782608695652,0.954545454545455,0.245056580641828,0.25,0.0434782608695652,0.0740740740740741,0.719101123595506,-0.00270392068499366,Fold4.Rep03
LUAD,CNV,0.501282051282051,0.0833333333333333,0.938461538461538,0.267775782870187,0.333333333333333,0.0833333333333333,0.133333333333333,0.707865168539326,0.0285474391267842,Fold5.Rep03
LUAD,CNV,0.639464882943144,0.0434782608695652,0.953846153846154,0.402963028765095,0.25,0.0434782608695652,0.0740740740740741,0.715909090909091,-0.00364963503649624,Fold1.Rep04
LUAD,CNV,0.555335968379447,0.0869565217391304,0.954545454545455,0.327800850045251,0.4,0.0869565217391304,0.142857142857143,0.730337078651685,0.0557029177718834,Fold2.Rep04
LUAD,CNV,0.492753623188406,0.0434782608695652,0.939393939393939,0.249718887395256,0.2,0.0434782608695652,0.0714285714285714,0.707865168539326,-0.0229885057471265,Fold3.Rep04
LUAD,CNV,0.555183946488294,0.0869565217391304,0.953846153846154,0.322074008686496,0.4,0.0869565217391304,0.142857142857143,0.727272727272727,0.0546105640107431,Fold4.Rep04
LUAD,CNV,0.536616161616162,0.0416666666666667,0.954545454545455,0.312643570386496,0.25,0.0416666666666667,0.0714285714285714,0.711111111111111,-0.00515463917525789,Fold5.Rep04
LUAD,CNV,0.459815546772068,0.0434782608695652,0.984848484848485,0.232635922662896,0.5,0.0434782608695652,0.08,0.741573033707865,0.0403187998124708,Fold1.Rep05
LUAD,CNV,0.58498023715415,0,0.984848484848485,0.361651498171089,0,0,NA,0.730337078651685,-0.0220095693779901,Fold2.Rep05
LUAD,CNV,0.493589743589744,0.166666666666667,0.892307692307692,0.303296291495936,0.363636363636364,0.166666666666667,0.228571428571429,0.696629213483146,0.0711248550444532,Fold3.Rep05
LUAD,CNV,0.582608695652174,0.0869565217391304,0.984615384615385,0.357618132773166,0.666666666666667,0.0869565217391304,0.153846153846154,0.75,0.0995348837209302,Fold4.Rep05
LUAD,CNV,0.531620553359684,0,0.939393939393939,0.259898672551224,0,0,NA,0.696629213483146,-0.082920234339793,Fold5.Rep05
