cancer,omics,ROC,Sens,Spec,AUC,Precision,Recall,F,Accuracy,Kappa,Resample
LUSC,CNV,0.557513914656772,0.0909090909090909,0.938775510204082,0.343536882434594,0.4,0.0909090909090909,0.148148148148148,0.676056338028169,0.037713612256924,Fold1.Rep01
LUSC,CNV,0.475218658892128,0.0952380952380952,0.897959183673469,0.266810121985703,0.285714285714286,0.0952380952380952,0.142857142857143,0.657142857142857,-0.00840336134453792,Fold2.Rep01
LUSC,CNV,0.512059369202226,0.181818181818182,0.897959183673469,0.334506959399528,0.444444444444444,0.181818181818182,0.258064516129032,0.676056338028169,0.0952908587257619,Fold3.Rep01
LUSC,CNV,0.569090909090909,0.272727272727273,0.92,0.428274956106216,0.6,0.272727272727273,0.375,0.722222222222222,0.227467811158798,Fold4.Rep01
LUSC,CNV,0.586977648202138,0.0476190476190476,0.918367346938776,0.332256367742577,0.2,0.0476190476190476,0.0769230769230769,0.657142857142857,-0.0434782608695654,Fold5.Rep01
LUSC,CNV,0.557513914656772,0.136363636363636,0.897959183673469,0.355458690979982,0.375,0.136363636363636,0.2,0.661971830985915,0.0416197975253094,Fold1.Rep02
LUSC,CNV,0.538961038961039,0.136363636363636,0.897959183673469,0.319211641732573,0.375,0.136363636363636,0.2,0.661971830985915,0.0416197975253094,Fold2.Rep02
LUSC,CNV,0.688046647230321,0.142857142857143,0.979591836734694,0.493168968941619,0.75,0.142857142857143,0.24,0.728571428571429,0.15929203539823,Fold3.Rep02
LUSC,CNV,0.454545454545455,0.0909090909090909,0.979591836734694,0.30647391545353,0.666666666666667,0.0909090909090909,0.16,0.704225352112676,0.0925136944613515,Fold4.Rep02
LUSC,CNV,0.45047619047619,0,0.96,0.251723464027907,0,0,NA,0.676056338028169,-0.0542285345384117,Fold5.Rep02
LUSC,CNV,0.591836734693878,0.19047619047619,0.959183673469388,0.413036291365243,0.666666666666667,0.19047619047619,0.296296296296296,0.728571428571429,0.188034188034188,Fold1.Rep03
LUSC,CNV,0.55,0.0909090909090909,0.94,0.329370011325084,0.4,0.0909090909090909,0.148148148148148,0.680555555555556,0.0394431554524362,Fold2.Rep03
LUSC,CNV,0.493506493506494,0.136363636363636,0.918367346938776,0.310482318566179,0.428571428571429,0.136363636363636,0.206896551724138,0.676056338028169,0.0673900628212452,Fold3.Rep03
LUSC,CNV,0.602968460111317,0.227272727272727,0.877551020408163,0.397684701504821,0.454545454545455,0.227272727272727,0.303030303030303,0.676056338028169,0.121570736955352,Fold4.Rep03
LUSC,CNV,0.652089407191448,0.0952380952380952,0.959183673469388,0.420413430400567,0.5,0.0952380952380952,0.16,0.7,0.0707964601769913,Fold5.Rep03
LUSC,CNV,0.462894248608534,0.0454545454545455,0.918367346938776,0.283338311691564,0.2,0.0454545454545455,0.0740740740740741,0.647887323943662,-0.045963464938126,Fold1.Rep04
LUSC,CNV,0.528756957328386,0.0909090909090909,0.857142857142857,0.299939184377748,0.222222222222222,0.0909090909090909,0.129032258064516,0.619718309859155,-0.0620498614958448,Fold2.Rep04
LUSC,CNV,0.666363636363636,0.136363636363636,0.96,0.429445900231754,0.6,0.136363636363636,0.222222222222222,0.708333333333333,0.122969837587007,Fold3.Rep04
LUSC,CNV,0.376093294460641,0.142857142857143,0.959183673469388,0.308390491682961,0.6,0.142857142857143,0.230769230769231,0.714285714285714,0.130434782608696,Fold4.Rep04
LUSC,CNV,0.482993197278912,0.0476190476190476,0.959183673469388,0.283021008018477,0.333333333333333,0.0476190476190476,0.0833333333333333,0.685714285714286,0.00900900900900877,Fold5.Rep04
LUSC,CNV,0.66958211856171,0.19047619047619,0.938775510204082,0.438273584371752,0.571428571428571,0.19047619047619,0.285714285714286,0.714285714285714,0.159663865546218,Fold1.Rep05
LUSC,CNV,0.540330417881438,0.0952380952380952,0.877551020408163,0.318081932701828,0.25,0.0952380952380952,0.137931034482759,0.642857142857143,-0.0330578512396688,Fold2.Rep05
LUSC,CNV,0.487012987012987,0.0454545454545455,0.959183673469388,0.287428675260252,0.333333333333333,0.0454545454545455,0.08,0.676056338028169,0.00608642726719459,Fold3.Rep05
LUSC,CNV,0.533636363636364,0.0909090909090909,0.94,0.318362336323137,0.4,0.0909090909090909,0.148148148148148,0.680555555555556,0.0394431554524362,Fold4.Rep05
